symbol,name,sector,industry,annualized_return,volatility,total_return,years,market_cap,outperformed_market,return_vs_market,volatility_vs_market,risk_adjusted_return,market_risk_adjusted,early_boom_candidate,hindsight_trap_score
STX,Seagate Technology Holdings plc,Technology,Computer Hardware,0.17718858909159074,0.40901552490624066,10.158602489877978,14.787132101300479,23600140288.0,True,0.024264553221888585,0.233133386889386,0.43320749043011997,0.8694688249414364,False,2.2252574469757134
TXN,Texas Instruments Incorporated,Technology,Semiconductors,0.1770880641076491,0.269831477842909,10.144520433140926,14.787132101300479,181212250112.0,True,0.024164028237946944,0.09394933982605436,0.6562913471894727,0.8694688249414364,False,1.1714361094919137
PTC,PTC Inc.,Technology,Software - Application,0.1764950690145739,0.3292452827068158,10.061787225707079,14.787132101300479,22152892416.0,True,0.023571033144871745,0.15336314468996115,0.5360595224434486,0.8694688249414364,False,2.097843488396035
ADP,"Automatic Data Processing, Inc.",Technology,Software - Application,0.17644784449679696,0.21804700289966808,10.055223256952107,14.787132101300479,119203463168.0,True,0.0235238086270948,0.04216486488281343,0.8092193066188921,0.8694688249414364,False,1.1098218430194282
AON,Aon plc,Financial Services,Insurance Brokers,0.17644160571949374,0.21927898688293251,10.054356370134533,14.787132101300479,77757423616.0,True,0.023517569849791586,0.043396848866077864,0.80464438580105,0.8694688249414364,False,1.1020412517570946
COR,"Cencora, Inc.",Healthcare,Medical Distribution,0.17630951731403544,0.24350062365532774,10.036017371206476,14.787132101300479,46538178560.0,True,0.023385481444333278,0.06761848563847309,0.724061871659103,0.8694688249414364,False,1.329412701357783
VRTX,Vertex Pharmaceuticals Incorporated,Healthcare,Biotechnology,0.1754525265136253,0.4342833502110946,9.917721104768708,14.787132101300479,124663267328.0,True,0.02252849064392315,0.25840121219423995,0.4040047273936293,0.8694688249414364,False,1.492296662849001
AME,"AMETEK, Inc.",Industrials,Specialty Industrial Machinery,0.17505241227210644,0.2437627571668174,9.86289642921159,14.787132101300479,39222198272.0,True,0.02212837640240428,0.06788061914996274,0.7181261580181033,0.8694688249414364,False,1.4077033685715086
FAST,Fastenal Company,Industrials,Industrial Distribution,0.17483417170653803,0.2673281807890812,9.83310084705639,14.787132101300479,44627820544.0,True,0.021910135836835876,0.09144604277222657,0.6540057662101855,0.8694688249414364,False,1.3991045249635778
EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,0.17383670680603713,0.29301785466071234,9.697888078114433,14.787132101300479,84994768896.0,True,0.020912670936334976,0.11713571664385769,0.5932631887136162,0.8694688249414364,False,1.2427301406359366
RJF,"Raymond James Financial, Inc.",Financial Services,Asset Management,0.17340760906579256,0.30376540954824477,9.640206588347924,14.787132101300479,28525164544.0,True,0.0204835731960904,0.12788327153139012,0.5708602876268292,0.8694688249414364,False,1.7321576920902548
EFX,Equifax Inc.,Industrials,Consulting Services,0.17306202505628177,0.26726906520861793,9.593962391726324,14.787132101300479,34938560512.0,True,0.020137989186579608,0.09138692719176328,0.6475198501599784,0.8694688249414364,False,1.519776040832566
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,0.17293143711153247,0.3022296748643797,9.57653665132219,14.787132101300479,35223838720.0,True,0.020007401241830314,0.12634753684752503,0.5721854982940787,0.8694688249414364,False,1.5943928909812375
GOOG,Alphabet Inc.,Communication Services,Internet Content & Information,0.17290632477012835,0.2729457980339676,9.573188709402107,14.787132101300479,2020806230016.0,True,0.019982288900426193,0.09706366001711297,0.6334822738271665,0.8694688249414364,False,1.0698445165691586
STLD,"Steel Dynamics, Inc.",Basic Materials,Steel,0.17275558359486487,0.37898968316645854,9.553112866933267,14.787132101300479,21073162240.0,True,0.019831547725162713,0.20310754514960389,0.4558318900701784,0.8694688249414364,False,2.149896549845922
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,0.17244355970163472,0.26053941129723884,9.51167012239252,14.787132101300479,17179301888.0,True,0.01951952383193256,0.0846572732803842,0.661871303243642,0.8694688249414364,False,2.0950160760061105
MU,"Micron Technology, Inc.",Technology,Semiconductors,0.17198872434780554,0.4711550278745743,9.451531027219717,14.787132101300479,123236450304.0,True,0.019064688478103387,0.29527288985771966,0.36503637693025,0.8694688249414364,False,1.6712144078329567
GOOGL,Alphabet Inc.,Communication Services,Internet Content & Information,0.17193954508944143,0.27267130533153094,9.445047717265533,14.787132101300479,2020802691072.0,True,0.01901550921973927,0.0967891673146763,0.6305744012204969,0.8694688249414364,False,1.0673236807144666
ADI,"Analog Devices, Inc.",Technology,Semiconductors,0.17017309502408096,0.2925494685247474,9.214647162782887,14.787132101300479,113364246528.0,True,0.0172490591543788,0.11666733050789274,0.5816899818079336,0.8694688249414364,False,1.275591659963558
SBUX,Starbucks Corporation,Consumer Cyclical,Restaurants,0.1695621224375139,0.2757079429098587,9.136066360707028,14.787132101300479,109739081728.0,True,0.01663808656781174,0.09982580489300408,0.6150063021323667,0.8694688249414364,False,1.24191924567623
RSG,"Republic Services, Inc.",Industrials,Waste Management,0.16784586108746202,0.18961855362521007,8.918332728298893,14.787132101300479,64321126400.0,True,0.014921825217759865,0.013736415608355423,0.8851763600054519,0.8694688249414364,False,1.0714528900337386
CI,The Cigna Group,Healthcare,Healthcare Plans,0.16778092911905063,0.28603588683941544,8.91018138433199,14.787132101300479,93928464384.0,True,0.014856893249348468,0.11015374882256079,0.586573003034564,0.8694688249414364,False,1.1925908263664482
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,0.1672182683203478,0.29052783548325467,8.839807923288253,14.787132101300479,190981914624.0,True,0.01429423245064565,0.11464569746640002,0.5755671157712042,0.8694688249414364,False,1.0934967957466284
STE,STERIS plc,Healthcare,Medical Devices,0.16678403480937276,0.24872823420921353,8.78581605056158,14.787132101300479,22252859392.0,True,0.013859998939670604,0.07284609619235888,0.6705472554799918,0.8694688249414364,False,1.7916211251824388
BSX,Boston Scientific Corporation,Healthcare,Medical Devices,0.16669431156503545,0.28516682062354154,8.774694501395583,14.787132101300479,129694523392.0,True,0.01377027569533329,0.10928468260668689,0.5845501633063206,0.8694688249414364,False,1.1297631880564445
NEE,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,0.1663936386948257,0.21893931699352176,8.737510774353561,14.787132101300479,173430423552.0,True,0.01346960282512355,0.04305717897666711,0.7599988936649015,0.8694688249414364,False,0.9396669268841294
DE,Deere & Company,Industrials,Farm & Heavy Construction Machinery,0.16634427416540287,0.28087661311429174,8.731418561607015,14.787132101300479,111828533248.0,True,0.013420238295700715,0.10499447509743709,0.5922325547898699,0.8694688249414364,False,1.1439562098161846
UNP,Union Pacific Corporation,Industrials,Railroads,0.16564533306232643,0.24833495053655025,8.645540799023346,14.787132101300479,148705247232.0,True,0.01272129719262427,0.0724528125196956,0.6670238430170004,0.8694688249414364,False,1.0242261844309497
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,0.1656027617056055,0.3291018685627048,8.640333023451882,14.787132101300479,42330644480.0,True,0.012678725835903348,0.15321973054585014,0.5031960542455951,0.8694688249414364,False,1.5458035640458938
WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,0.16559741202789868,0.3005743512205279,8.63967878012783,14.787132101300479,33486231552.0,True,0.012673376158196525,0.12469221320367324,0.5509366030583288,0.8694688249414364,False,1.6057037992512746
NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,0.16549461459097858,0.21977823599693824,8.627115119096716,14.787132101300479,15760642048.0,True,0.012570578721276426,0.04389609798008359,0.7530072931938725,0.8694688249414364,False,2.093474985886499
CMI,Cummins Inc.,Industrials,Specialty Industrial Machinery,0.1646508092612815,0.29309405938487115,8.524562705492384,14.787132101300479,45980975104.0,True,0.011726773391579348,0.1172119213680165,0.561767814765134,0.8694688249414364,False,1.424536841723987
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,0.16440513713985494,0.29502885321680017,8.494896791853684,14.787132101300479,14705367040.0,True,0.011481101270152783,0.11914671519994552,0.5572510462867942,0.8694688249414364,False,2.3535402530722624
JKHY,"Jack Henry & Associates, Inc.",Technology,Information Technology Services,0.16388562068289714,0.21924722533755384,8.432446547879774,14.787132101300479,13571386368.0,True,0.01096158481319498,0.043365087320699186,0.7474923362454335,0.8694688249414364,False,2.3938158351036294
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,0.16339196758199548,0.4825269860405668,8.373460337081426,14.787132101300479,51468554240.0,True,0.010467931712293321,0.30664484802371217,0.3386172635083644,0.8694688249414364,False,1.9065094653815067
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,0.16281079024008127,0.2197527631143012,8.304456770667377,14.787132101300479,38115508224.0,True,0.009886754370379114,0.04387062509744655,0.7408816523294299,0.8694688249414364,False,1.3438890045155176
OKE,"ONEOK, Inc.",Energy,Oil & Gas Midstream,0.1624306783476983,0.37435776137615134,8.259582336750816,14.787132101300479,56789516288.0,True,0.009506642477996152,0.1984756233592967,0.43389157406700435,0.8694688249414364,False,1.5222106534856856
WM,"Waste Management, Inc.",Industrials,Waste Management,0.16163021080645956,0.18677366907081552,8.165741565207902,14.787132101300479,85379768320.0,True,0.008706174936757405,0.010891531053960873,0.8653800699560987,0.8694688249414364,False,0.9760970104460117
CBRE,"CBRE Group, Inc.",Real Estate,Real Estate Services,0.16101365697972736,0.34267593460885953,8.09406679308717,14.787132101300479,38512250880.0,True,0.008089621110025202,0.16679379659200488,0.46987150458497506,0.8694688249414364,False,1.6145159895218169
ALL,The Allstate Corporation,Financial Services,Insurance - Property & Casualty,0.16015298417857315,0.23400776851839666,7.994886629725306,14.787132101300479,51585687552.0,True,0.007228948308870997,0.058125630501542014,0.6843917413194025,0.8694688249414364,False,1.2340781183850957
VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,0.15963465932565724,0.2596044835670335,7.935644680373345,14.787132101300479,18321471488.0,True,0.006710623455955078,0.08372234555017882,0.6149148779413794,0.8694688249414364,False,2.0951855651395532
MCK,McKesson Corporation,Healthcare,Medical Distribution,0.15958615924639852,0.2626396191009268,7.930120016042727,14.787132101300479,66031529984.0,True,0.0066621233766963606,0.08675748108407216,0.607624088828247,0.8694688249414364,False,1.2132633072080252
CINF,Cincinnati Financial Corporation,Financial Services,Insurance - Property & Casualty,0.15868613755066674,0.25649388861969025,7.828174298708337,14.787132101300479,22092335104.0,True,0.005762101680964582,0.0806117506028356,0.6186741462131075,0.8694688249414364,False,1.7999265023979487
ELV,"Elevance Health, Inc.",Healthcare,Healthcare Plans,0.1585713761855807,0.28101461399992,7.815253533126588,14.787132101300479,99905470464.0,True,0.005647340315878546,0.10513247598306535,0.5642816006203358,0.8694688249414364,False,1.1503655167857225
AIZ,"Assurant, Inc.",Financial Services,Insurance - Property & Casualty,0.1583155105596683,0.25704866516953767,7.786509556370149,14.787132101300479,10229176320.0,True,0.005391474689966147,0.08116652715268302,0.6158970343427014,0.8694688249414364,False,2.8503614042523084
DOV,Dover Corporation,Industrials,Specialty Industrial Machinery,0.15828085883946486,0.2664071016060293,7.782623503497154,14.787132101300479,26719086592.0,True,0.005356822969762698,0.09052496358917467,0.5941315298476362,0.8694688249414364,False,1.6649137970258954
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,0.15769873888406782,0.27222985120852733,7.717580165155432,14.787132101300479,32211222528.0,True,0.004774703014365667,0.09634771319167268,0.5792852553971791,0.8694688249414364,False,1.6493872384275337
ORCL,Oracle Corporation,Technology,Software - Infrastructure,0.15680267738084197,0.2677804129907522,7.618335678753224,14.787132101300479,484076486656.0,True,0.003878641511139813,0.09189827497389758,0.5855644019275492,0.8694688249414364,False,1.057924418905265
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial Data & Stock Exchanges,0.15582456847639858,0.23605045753978018,7.511207021877295,14.787132101300479,95784116224.0,True,0.0029005326066964265,0.060168319522925534,0.6601324568504104,0.8694688249414364,False,1.0513308479817733
JBL,Jabil Inc.,Technology,Electronic Components,0.15572084170401745,0.36632879239349136,7.499919323544933,14.787132101300479,14328103936.0,True,0.002796805834315297,0.19044665437663671,0.42508490988813735,0.8694688249414364,False,2.6344681168120023
DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,0.15546115442431674,0.3225924774905939,7.471720960059313,14.787132101300479,19339325440.0,True,0.0025371185546145814,0.14671033947373924,0.48191190208038764,0.8694688249414364,False,2.1727954766482447
CHD,"Church & Dwight Co., Inc.",Consumer Defensive,Household & Personal Products,0.15502998679943136,0.19816729138294248,7.425094809678351,14.787132101300479,25543997440.0,True,0.0021059509297292056,0.02228515336608783,0.7823187455282329,0.8694688249414364,False,1.5377761922799453
AXP,American Express Company,Financial Services,Credit Services,0.15490376641967707,0.289987928378205,7.411490771614753,14.787132101300479,194983329792.0,True,0.001979730549974912,0.11410579036135032,0.5341731543309283,0.8694688249414364,False,1.0659617488409427
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,0.1547588387565113,0.21422232426118368,7.395895721944738,14.787132101300479,27662753792.0,True,0.0018348028868091504,0.03834018624432903,0.72242162104369,0.8694688249414364,False,1.51378843748404
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,0.15461341911624116,0.22158774964289094,7.3802748316624545,14.787132101300479,121892962304.0,True,0.0016893832465390002,0.045705611626036285,0.6977525579162879,0.8694688249414364,False,0.9713385429942111
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,0.15403875640279785,0.24687781409329715,7.318809649243002,14.787132101300479,17937000448.0,True,0.0011147205330956922,0.0709956760764425,0.6239473440273793,0.8694688249414364,False,1.9786623788878386
MAS,Masco Corporation,Industrials,Building Products & Equipment,0.15403096090898982,0.32625105050488945,7.317978750401908,14.787132101300479,18706120704.0,True,0.001106925039287665,0.1503689124880348,0.47212403046862034,0.8694688249414364,False,2.113316825890071
SYK,Stryker Corporation,Healthcare,Medical Devices,0.15390185785097898,0.24252643970593066,7.304229281157982,14.787132101300479,140830081024.0,True,0.0009778219812768274,0.06664430168907601,0.6345776486785887,0.8694688249414364,False,0.995499185487756
IEX,IDEX Corporation,Industrials,Specialty Industrial Machinery,0.1533042013030821,0.23495582853928113,7.240854553091591,14.787132101300479,15937837056.0,True,0.0003801654333799309,0.059073690522426475,0.652480946125803,0.8694688249414364,False,2.089969571277047
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,0.15243472468601804,0.32574589499956313,7.14946120910467,14.787132101300479,15789012992.0,False,-0.0004893111836841157,0.14986375698270848,0.4679559344446151,0.8694688249414364,False,2.306571405100618
EA,Electronic Arts Inc.,Communication Services,Electronic Gaming & Multimedia,0.15226227010620685,0.31811078163902423,7.131446664339435,14.787132101300479,38137270272.0,False,-0.0006617657634953034,0.14222864362216958,0.478645424470354,0.8694688249414364,False,1.64658668924694
TEL,TE Connectivity plc,Technology,Electronic Components,0.15063134200103412,0.2650265692688824,6.962906805367168,14.787132101300479,45274816512.0,False,-0.0022926938686680387,0.08914443125202776,0.5683631736115153,0.8694688249414364,False,1.4399857182426956
LIN,Linde plc,Basic Materials,Specialty Chemicals,0.15047999334747542,0.2142175977338741,6.947432748283982,14.787132101300479,232281341952.0,False,-0.0024440425222267415,0.03833545971701946,0.702463266040445,0.8694688249414364,False,0.8684922906053351
SWKS,"Skyworks Solutions, Inc.",Technology,Semiconductors,0.15030453500989283,0.40692042534919975,6.929528783131927,14.787132101300479,15749595136.0,False,-0.0026195008598093317,0.2310382873323451,0.36937082939719385,0.8694688249414364,False,2.590173972678166
AMGN,Amgen Inc.,Healthcare,Drug Manufacturers - General,0.14963441297068658,0.2413277885988908,6.861494292202747,14.787132101300479,172837257216.0,False,-0.0032896228990155763,0.06544565058203616,0.6200463437693571,0.8694688249414364,False,0.958102134842948
AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,0.14931373178264562,0.27170464981341413,6.829129869264296,14.787132101300479,17499217920.0,False,-0.0036103040870565373,0.09582251179655948,0.5495442639100317,0.8694688249414364,False,2.153750049058914
CSX,CSX Corporation,Industrials,Railroads,0.1492318558642418,0.2770066539489071,6.820886556589235,14.787132101300479,66149806080.0,False,-0.0036921800054603438,0.10112451593205246,0.5387302208695937,0.8694688249414364,False,1.225083338696514
MCHP,Microchip Technology Incorporated,Technology,Semiconductors,0.1486799808830106,0.3350747398819105,6.765534230525017,14.787132101300479,41493295104.0,False,-0.004244054986691559,0.15919260186505585,0.443721842283335,0.8694688249414364,False,1.6357235931770524
ON,ON Semiconductor Corporation,Technology,Semiconductors,0.14823865712975026,0.44731635821321386,6.721533116959287,14.787132101300479,29338101760.0,False,-0.004685378739951895,0.2714342201963592,0.3313955647003013,0.8694688249414364,False,2.0898251314991825
ITW,Illinois Tool Works Inc.,Industrials,Specialty Industrial Machinery,0.1473346539995415,0.23102456348418823,6.632126483652386,14.787132101300479,77499809792.0,False,-0.00558938187016067,0.05514242546733358,0.6377445401368559,0.8694688249414364,False,1.0725078091462694
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,0.14707983314143314,0.27271660816565135,6.6070994389544335,14.787132101300479,116251279360.0,False,-0.005844202728269021,0.0968344701487967,0.5393138105182618,0.8694688249414364,False,1.0808020240111778
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,0.14682006308051587,0.18574946086115163,6.58166508959523,14.787132101300479,227082092544.0,False,-0.006103972789186285,0.009867322844296977,0.7904198612466735,0.8694688249414364,False,0.8985401179669418
HON,Honeywell International Inc.,Industrials,Conglomerates,0.14655245081285995,0.2282674997748615,6.555545833654363,14.787132101300479,144239951872.0,False,-0.0063715850568422105,0.05238536175800684,0.6420206597846979,0.8694688249414364,False,0.9452957519838421
PAYX,"Paychex, Inc.",Technology,Software - Application,0.1461608547299884,0.22244524707887972,6.517476789553042,14.787132101300479,50936360960.0,False,-0.006763181139713748,0.04656310906202507,0.6570644086549503,0.8694688249414364,False,1.2852752534960419
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,0.14598437571837253,0.30686684433487793,6.500378895398278,14.787132101300479,35509035008.0,False,-0.00693966015132963,0.13098470631802328,0.47572547641889446,0.8694688249414364,False,1.547515001547647
SBAC,SBA Communications Corporation,Real Estate,REIT - Specialty,0.14525770623333178,0.2538587365819632,6.430357949936626,14.787132101300479,26596096000.0,False,-0.007666329636370373,0.07797659856510852,0.5721989646254799,0.8694688249414364,False,1.6142888809454141
PCAR,PACCAR Inc,Industrials,Farm & Heavy Construction Machinery,0.14517216536062172,0.26466377905477134,6.422155557528721,14.787132101300479,57711599616.0,False,-0.0077518705090804385,0.08878164103791669,0.5485154254167087,0.8694688249414364,False,1.2332551570751111
ROK,"Rockwell Automation, Inc.",Industrials,Specialty Industrial Machinery,0.14510820578702188,0.3021773069246448,6.416028082097745,14.787132101300479,30956066816.0,False,-0.007815830082680275,0.12629516890779013,0.4802088127127565,0.8694688249414364,False,1.6179709625576892
PSA,Public Storage,Real Estate,REIT - Industrial,0.1447993678466215,0.2222363503403287,6.386507006779034,14.787132101300479,60489719808.0,False,-0.00812466802308065,0.04635421232347406,0.6515557316563126,0.8694688249414364,False,1.1201171388368487
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,0.14452915372912223,0.19674395844077594,6.360767797379887,14.787132101300479,21296390144.0,False,-0.008394882140579929,0.02086182042392129,0.7346052955045557,0.8694688249414364,False,1.6701025671222103
ANSS,"ANSYS, Inc.",Technology,Software - Application,0.14424962511521144,0.2852720994320848,6.334229354232588,14.787132101300479,28610371584.0,False,-0.008674410754490713,0.10938996141523016,0.5056562678312436,0.8694688249414364,False,1.7308102467474342
KR,The Kroger Co.,Consumer Defensive,Grocery Stores,0.14364744627246617,0.2593193747812904,6.277361311977764,14.787132101300479,40898662400.0,False,-0.009276589597235985,0.08343723676443576,0.5539402769022493,0.8694688249414364,False,1.3605722792455452
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,0.14271727833724168,0.2771661177736094,6.190326355695645,14.787132101300479,634484162560.0,False,-0.010206757532460475,0.10128397975675474,0.5149160347723809,0.8694688249414364,False,0.9418435962332216
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,0.14236095625346423,0.22364407185342586,6.157243484067227,14.787132101300479,60504289280.0,False,-0.010563079616237925,0.04776193383657121,0.6365514411970026,0.8694688249414364,False,1.1184554585855795
JCI,Johnson Controls International plc,Industrials,Building Products & Equipment,0.14216515087239356,0.25352082504869433,6.13912432942454,14.787132101300479,51731005440.0,False,-0.010758884997308593,0.07763868703183968,0.5607632069084959,0.8694688249414364,False,1.2420788078590999
LHX,"L3Harris Technologies, Inc.",Industrials,Aerospace & Defense,0.14200782046651206,0.25239920213089334,6.124596514162029,14.787132101300479,47194808320.0,False,-0.0109162154031901,0.07651706411403869,0.5626318120960909,0.8694688249414364,False,1.2763794033474674
EBAY,eBay Inc.,Consumer Cyclical,Internet Retail,0.14191534042864618,0.29933018319497023,6.116069819289151,14.787132101300479,31760547840.0,False,-0.011008695441055982,0.12344804517811558,0.47410969022194765,0.8694688249414364,False,1.688867410048537
YUM,"Yum! Brands, Inc.",Consumer Cyclical,Restaurants,0.1415023515529794,0.23717387722525055,6.07810807514506,14.787132101300479,37752025088.0,False,-0.011421684316722747,0.061291739208395896,0.5966186209393994,0.8694688249414364,False,1.4467590752149069
ATO,Atmos Energy Corporation,Utilities,Utilities - Regulated Gas,0.1412174434196385,0.20463854858040229,6.052029605766272,14.787132101300479,22238676992.0,False,-0.011706592450063669,0.028756410563547635,0.6900823153764418,0.8694688249414364,False,1.6417678442660364
LDOS,"Leidos Holdings, Inc.",Technology,Information Technology Services,0.14099937722579825,0.2667452115057814,6.032129928079891,14.787132101300479,22836717568.0,False,-0.011924658643903907,0.09086307348892675,0.5285919714541614,0.8694688249414364,False,1.8590346760900176
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,0.1408554792089931,0.19477150208116534,6.019027170414079,14.787132101300479,1002383015936.0,False,-0.012068556660709051,0.018889364064310687,0.7231832054686096,0.8694688249414364,False,0.7392360028600176
INCY,Incyte Corporation,Healthcare,Biotechnology,0.14051837565711645,0.41403150285820406,5.988420988384046,14.787132101300479,12786581504.0,False,-0.012405660212585712,0.2381493648413494,0.339390540785107,0.8694688249414364,False,2.781414069251041
NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,0.14041973146663955,0.27997438771420585,5.979488482364429,14.787132101300479,123426414592.0,False,-0.012504304403062605,0.1040922496973512,0.5015449184943951,0.8694688249414364,False,1.174241272412551
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,0.13947353047764643,0.4084199289453606,5.8943464658899725,14.787132101300479,9910904832.0,False,-0.013450505392055723,0.23253779092850596,0.3414954085071239,0.8694688249414364,False,3.320441712844899
LNT,Alliant Energy Corporation,Utilities,Utilities - Regulated Electric,0.13894778353452564,0.1993998083306155,5.847457705452455,14.787132101300479,15946604544.0,False,-0.01397625233517652,0.02351767031376084,0.6968300757047009,0.8694688249414364,False,1.9802525266261397
ECL,Ecolab Inc.,Basic Materials,Specialty Chemicals,0.13892590923890813,0.23465438588921012,5.845513303374548,14.787132101300479,74395295744.0,False,-0.013998126630794028,0.058772247872355465,0.5920448011762316,0.8694688249414364,False,1.0750360617097376
HSY,The Hershey Company,Consumer Defensive,Confectioners,0.13866504139714242,0.20170341448472162,5.822364452258625,14.787132101300479,37560836096.0,False,-0.014258994472559738,0.02582127646786697,0.6874699754160376,0.8694688249414364,False,1.2632208541612082
AMT,American Tower Corporation,Real Estate,REIT - Specialty,0.13863230951882377,0.24162160053585757,5.819465054821207,14.787132101300479,105700655104.0,False,-0.014291726350878386,0.06573946251900292,0.5737579306294274,0.8694688249414364,False,1.0106846633759066
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,0.13837121414596054,0.3497027109989594,5.796378264625398,14.787132101300479,30208933888.0,False,-0.014552821723741616,0.17382057298210474,0.3956824176475209,0.8694688249414364,False,1.7288181695995464
A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,0.13834155083822375,0.28572137126607317,5.793759966129627,14.787132101300479,39889747968.0,False,-0.01458248503147841,0.10983923324921852,0.4841834204603321,0.8694688249414364,False,1.422576554083172
NSC,Norfolk Southern Corporation,Industrials,Railroads,0.1378482237501899,0.27041956712200943,5.750352989817118,14.787132101300479,57059848192.0,False,-0.015075812119512255,0.09453742910515478,0.5097568390381852,0.8694688249414364,False,1.2359358433219356
CMCSA,Comcast Corporation,Communication Services,Telecom Services,0.13736438743427715,0.24303271614724148,5.708032375445315,14.787132101300479,162373926912.0,False,-0.01555964843542501,0.06715057813038683,0.5652094483898821,0.8694688249414364,False,1.0453654352127428
HUM,Humana Inc.,Healthcare,Healthcare Plans,0.13552697694853988,0.30109954156248336,5.549559290596419,14.787132101300479,32164192256.0,False,-0.01739705892116228,0.1252174035456287,0.45010688573371904,0.8694688249414364,False,1.5724563793255952
AFL,Aflac Incorporated,Financial Services,Insurance - Life,0.13509589995668625,0.2664322578682911,5.512888757155327,14.787132101300479,64122974208.0,False,-0.017828135913015908,0.09055011985143646,0.507055343213996,0.8694688249414364,False,1.1828598321474741
WEC,"WEC Energy Group, Inc.",Utilities,Utilities - Regulated Electric,0.13500139639554254,0.20101913131922985,5.504875224812043,14.787132101300479,31560488960.0,False,-0.01792263947415962,0.025136993302375205,0.6715848163782611,0.8694688249414364,False,1.3557116701622132
HIG,"The Hartford Financial Services Group, Inc.",Financial Services,Insurance - Property & Casualty,0.1349432137970552,0.31936606288632,5.499946141298406,14.787132101300479,35747708928.0,False,-0.01798082207264695,0.14348392486946537,0.4225346067690634,0.8694688249414364,False,1.5505207416482698
RF,Regions Financial Corporation,Financial Services,Banks - Regional,0.133868206502326,0.3727814465383766,5.409498457774706,14.787132101300479,21700020224.0,False,-0.019055829367376154,0.19689930852152193,0.35910640871593036,0.8694688249414364,False,2.03207350107287
ABT,Abbott Laboratories,Healthcare,Medical Devices,0.13330779021051287,0.21490661981144468,5.362813490175286,14.787132101300479,207726657536.0,False,-0.01961624565918929,0.03902448179459003,0.6203056486927895,0.8694688249414364,False,0.8465494777828773
TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,0.13318308057011663,0.281752122479985,5.352467885357039,14.787132101300479,21353359360.0,False,-0.019740955299585528,0.10586998446313034,0.47269592646840713,0.8694688249414364,False,1.838668632829343
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,0.13300958370245697,0.21972922016058336,5.338101097757302,14.787132101300479,84763516928.0,False,-0.01991445216724519,0.043847082143728705,0.6053340725700951,0.8694688249414364,False,0.9966024645835502
GL,Globe Life Inc.,Financial Services,Insurance - Life,0.13281642830554952,0.28751147876311767,5.322142083584553,14.787132101300479,9855028224.0,False,-0.02010760756415264,0.11162934074626302,0.46195174146413026,0.8694688249414364,False,2.9438476667861995
APD,"Air Products and Chemicals, Inc.",Basic Materials,Specialty Chemicals,0.13194803958172585,0.24278984678987817,5.250855257895635,14.787132101300479,73830481920.0,False,-0.020975996287976306,0.06690770877302352,0.5434660523342227,0.8694688249414364,False,1.0819058623777524
BLK,"BlackRock, Inc.",Financial Services,Asset Management,0.13134307458370986,0.2760700099892186,5.201636822328577,14.787132101300479,149167865856.0,False,-0.021580961285992295,0.10018787197236395,0.4757600240201361,0.8694688249414364,False,1.0195927989666422
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,0.13132930199265958,0.1919868884361229,5.200520537130087,14.787132101300479,653590069248.0,False,-0.021594733877042582,0.01610475041926826,0.684053494811209,0.8694688249414364,False,0.7248628042459702
